id,limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,is_default,avg_bill_amt,avg_pay_amt,payment_ratio,months_with_delay,max_delay,avg_delay,age_group,limit_bucket
18390,200000.0,female,graduate_school,single,23,0,0,0,0,0,0,72853.0,73688.0,56073.0,57790.0,58356.0,60135.0,2933.0,2100.0,2659.0,2100.0,2700.0,2599.0,0,63149.166666666664,2515.1666666666665,0.03982834566285125,0,0,0.0,21-30,medium
18391,80000.0,female,graduate_school,single,23,1,-2,-2,-2,-1,-1,0.0,0.0,0.0,0.0,826.0,1803.0,0.0,0.0,0.0,826.0,1803.0,0.0,1,438.1666666666667,438.1666666666667,0.9977229601518026,1,1,-1.1666666666666667,21-30,low
18392,170000.0,female,graduate_school,single,23,0,0,0,0,0,0,15639.0,14431.0,15437.0,13838.0,14915.0,10090.0,1265.0,3437.0,2115.0,2920.0,1500.0,1053.0,0,14058.333333333334,2048.3333333333335,0.1456920669543364,0,0,0.0,21-30,medium
18393,230000.0,female,university,single,24,-1,-1,-1,-1,-1,0,160.0,237.0,436.0,12488.0,932.0,317.0,237.0,586.0,12511.0,1249.0,0.0,0.0,1,2428.3333333333335,2430.5,1.0004802414928649,0,0,-0.8333333333333334,21-30,high
18394,90000.0,female,graduate_school,single,24,2,2,2,2,0,0,14085.0,13558.0,12193.0,12986.0,11831.0,12488.0,0.0,2000.0,1300.0,700.0,1000.0,3500.0,1,12856.833333333334,1416.6666666666667,0.11017926815041415,4,2,1.3333333333333333,21-30,low
18395,290000.0,female,university,single,24,0,0,0,0,0,0,262476.0,180959.0,162007.0,143679.0,375499.0,222575.0,8000.0,6500.0,6100.0,235075.0,10047.0,7500.0,1,224532.5,45537.0,0.20280715349825304,0,0,0.0,21-30,high
18396,60000.0,female,university,single,24,0,0,-1,2,0,0,8086.0,6936.0,4102.0,3891.0,4669.0,6083.0,3015.0,4102.0,0.0,1000.0,1500.0,1000.0,0,5627.833333333333,1769.5,0.3143635448435141,1,2,0.16666666666666666,21-30,low
18397,20000.0,female,graduate_school,single,24,-2,2,2,2,2,0,18252.0,19650.0,19054.0,20285.0,19563.0,17899.0,2000.0,0.0,2000.0,0.0,356.0,3431.0,1,19117.166666666668,1297.8333333333333,0.06788482159202852,4,2,1.0,21-30,low
18398,50000.0,female,university,married,23,0,0,0,0,0,0,25526.0,26527.0,27577.0,28528.0,28689.0,29289.0,1431.0,1481.0,1432.0,992.0,1027.0,1038.0,0,27689.333333333332,1233.5,0.044546231536878096,0,0,0.0,21-30,low
18399,210000.0,female,university,single,23,0,0,0,0,0,0,9987.0,14769.0,16658.0,21032.0,19497.0,3510.0,5000.0,5000.0,5000.0,8000.0,2000.0,4209.0,0,14242.166666666666,4868.166666666667,0.34178963011502594,0,0,0.0,21-30,high
18400,290000.0,female,university,single,29,-1,0,0,0,0,0,140809.0,130127.0,131218.0,124556.0,127300.0,129357.0,6201.0,5113.0,5006.0,6006.0,5501.0,15064.0,0,130561.16666666667,7148.5,0.05475169555243798,0,0,-0.16666666666666666,21-30,high
18401,90000.0,female,university,single,23,0,0,0,0,0,0,29357.0,26003.0,27090.0,27767.0,28108.0,29848.0,1500.0,1500.0,1800.0,1100.0,2200.0,1500.0,0,28028.833333333332,1600.0,0.05708203759090017,0,0,0.0,21-30,low
18402,50000.0,female,university,single,23,0,0,0,0,0,0,37259.0,32822.0,20669.0,4510.0,2893.0,2000.0,1750.0,1150.0,1000.0,300.0,400.0,800.0,0,16692.166666666668,900.0,0.053914276300681914,0,0,0.0,21-30,low
18403,50000.0,female,university,single,23,0,0,0,2,0,0,32206.0,65339.0,33329.0,20935.0,15809.0,16133.0,1630.0,6348.0,0.0,420.0,593.0,500.0,0,30625.166666666668,1581.8333333333333,0.05164973307139319,1,2,0.3333333333333333,21-30,low
18404,20000.0,female,high_school,single,24,0,-1,0,0,0,0,1360.0,1301.0,2257.0,2641.0,5041.0,248.0,1301.0,1267.0,1648.0,4041.0,0.0,3422.0,0,2141.3333333333335,1946.5,0.9085887661428349,0,0,-0.16666666666666666,21-30,low
18405,360000.0,female,university,single,23,0,0,-2,-2,-2,-2,37927.0,2047.0,3794.0,8521.0,7119.0,5725.0,2057.0,4294.0,8535.0,1535.0,5753.0,7792.0,0,10855.5,4994.333333333333,0.46003162467953146,0,0,-1.3333333333333333,21-30,high
18406,230000.0,female,graduate_school,single,23,0,0,0,0,0,0,34975.0,35950.0,18661.0,12157.0,13104.0,13314.0,2000.0,1241.0,1157.0,1104.0,814.0,715.0,0,21360.166666666668,1171.8333333333333,0.05485811480334251,0,0,0.0,21-30,high
18407,30000.0,female,graduate_school,single,24,-1,0,0,0,0,0,19998.0,21212.0,18127.0,14439.0,11026.0,10523.0,3001.0,2013.0,2001.0,2002.0,1500.0,20000.0,0,15887.5,5086.166666666667,0.3201162266209313,0,0,-0.16666666666666666,21-30,low
18408,30000.0,female,graduate_school,single,23,0,0,0,0,0,0,17462.0,27086.0,28299.0,29585.0,27952.0,29790.0,10000.0,2013.0,3016.0,759.0,2042.0,3705.0,0,26695.666666666668,3589.1666666666665,0.1344425021850418,0,0,0.0,21-30,low
18409,70000.0,female,university,single,23,0,0,0,0,0,0,45743.0,38365.0,38988.0,38192.0,28775.0,16497.0,1619.0,4000.0,1200.0,592.0,330.0,177.0,0,34426.666666666664,1319.6666666666667,0.03833157441205233,0,0,0.0,21-30,low
18410,20000.0,female,university,single,25,2,0,0,0,0,-2,18696.0,20086.0,20285.0,16530.0,0.0,0.0,1705.0,1418.0,2011.0,0.0,0.0,0.0,1,12599.5,855.6666666666666,0.06790735817361744,1,2,0.0,21-30,low
18411,80000.0,female,university,single,25,-1,-1,-2,-2,-2,-2,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0,65.0,40.0,0.6060606060606061,0,-1,-1.6666666666666667,21-30,low
18412,80000.0,female,university,single,24,0,0,0,0,0,0,80690.0,79451.0,80672.0,79681.0,78569.0,79817.0,2852.0,2906.0,2828.0,2790.0,2887.0,3100.0,0,79813.33333333333,2893.8333333333335,0.03625706326766705,0,0,0.0,21-30,low
18413,50000.0,female,university,single,25,0,0,0,0,0,0,49173.0,50141.0,96860.0,48803.0,19324.0,19668.0,1800.0,2100.0,2600.0,1000.0,1000.0,1000.0,0,47328.166666666664,1583.3333333333333,0.033453649088828245,0,0,0.0,21-30,low
18414,30000.0,female,others,single,22,0,0,0,0,0,0,13738.0,10455.0,19869.0,26173.0,26848.0,27266.0,4000.0,10001.0,7000.0,1107.0,1000.0,1010.0,0,20724.833333333332,4019.6666666666665,0.193944754935467,0,0,0.0,21-30,low
18415,30000.0,female,graduate_school,single,22,0,0,2,0,0,-1,28000.0,30463.0,29697.0,29760.0,21061.0,1894.0,3703.0,0.0,1000.0,421.0,1894.0,5514.0,0,23479.166666666668,2088.6666666666665,0.08895450770508442,1,2,0.16666666666666666,21-30,low
18416,70000.0,female,university,single,22,0,0,0,0,0,0,53399.0,49108.0,49674.0,44568.0,31156.0,30954.0,1841.0,2243.0,1467.0,1076.0,1096.0,1494.0,0,43143.166666666664,1536.1666666666667,0.035605431402468475,0,0,0.0,21-30,low
18417,30000.0,female,university,single,24,0,0,0,0,0,0,30767.0,28818.0,30411.0,28805.0,26895.0,27162.0,1600.0,2517.0,4006.0,2000.0,1000.0,1500.0,0,28809.666666666668,2103.8333333333335,0.07302272306553129,0,0,0.0,21-30,low
18418,110000.0,female,university,married,24,1,1,-1,0,0,0,9787.0,-1256.0,65064.0,66102.0,54275.0,51791.0,5.0,68500.0,3114.0,4016.0,2000.0,2000.0,0,40960.5,13272.5,0.32402377842608304,2,1,0.16666666666666666,21-30,medium
18419,160000.0,female,university,single,24,0,0,0,0,0,0,55559.0,51972.0,34983.0,26514.0,17602.0,9308.0,3010.0,3000.0,2000.0,1000.0,2000.0,0.0,0,32656.333333333332,1835.0,0.0561895235373372,0,0,0.0,21-30,medium
18420,30000.0,female,university,single,22,2,2,2,2,2,0,29412.0,27559.0,31090.0,31247.0,30493.0,31148.0,0.0,4000.0,1000.0,0.0,1100.0,1091.0,1,30158.166666666668,1198.5,0.03973916167002846,5,2,1.6666666666666667,21-30,low
18421,40000.0,female,university,single,24,2,0,0,0,0,0,19012.0,20018.0,21047.0,22360.0,22499.0,22969.0,1326.0,1355.0,1668.0,807.0,834.0,837.0,1,21317.5,1137.8333333333333,0.05337304844774882,1,2,0.3333333333333333,21-30,low
18422,160000.0,female,university,single,25,1,-1,0,0,0,-2,0.0,1000.0,2043.0,3133.0,0.0,0.0,1000.0,1043.0,1133.0,0.0,0.0,7482.0,1,1029.3333333333333,1776.3333333333333,1.724037528307991,1,1,-0.3333333333333333,21-30,medium
18423,50000.0,female,university,single,23,2,0,0,0,0,0,33999.0,34997.0,36030.0,36740.0,37469.0,38254.0,1867.0,1900.0,1610.0,1339.0,1387.0,1395.0,1,36248.166666666664,1583.0,0.043669969424584475,1,2,0.3333333333333333,21-30,low
18424,160000.0,female,graduate_school,single,23,0,0,0,0,0,-1,77947.0,78960.0,79594.0,49777.0,327.0,222.0,4000.0,3000.0,1000.0,0.0,222.0,2682.0,1,47804.5,1817.3333333333333,0.03801515167362193,0,0,-0.16666666666666666,21-30,medium
18425,30000.0,female,university,single,22,0,-1,-1,0,0,-1,3077.0,390.0,1946.0,2503.0,0.0,780.0,390.0,1946.0,1000.0,0.0,780.0,1160.0,0,1449.3333333333333,879.3333333333334,0.6062974028958861,0,0,-0.5,21-30,low
18426,70000.0,female,university,single,23,2,3,2,2,0,0,64655.0,63031.0,64440.0,62816.0,63473.0,65112.0,0.0,3000.0,0.0,2300.0,2661.0,2035.0,0,63921.166666666664,1666.0,0.026062946343600162,4,3,1.5,21-30,low
18427,150000.0,female,university,married,24,-1,-1,-1,-1,-1,-1,12769.0,424.0,177.0,1596.0,405.0,0.0,902.0,177.0,1596.0,405.0,0.0,0.0,0,2561.8333333333335,513.3333333333334,0.20029914807829877,0,-1,-1.0,21-30,medium
18428,50000.0,female,university,married,24,0,0,0,0,0,2,46485.0,34462.0,26809.0,27809.0,29705.0,26856.0,1523.0,1609.0,1500.0,2305.0,0.0,1701.0,0,32021.0,1439.6666666666667,0.04495867424479004,1,2,0.3333333333333333,21-30,low
18429,80000.0,female,graduate_school,married,24,0,0,0,0,0,2,79393.0,77400.0,78453.0,48027.0,52378.0,49750.0,3400.0,3000.0,5027.0,8500.0,0.0,4000.0,0,64233.5,3987.8333333333335,0.06208242195912373,1,2,0.3333333333333333,21-30,low
18430,50000.0,female,university,single,24,2,0,0,0,0,2,35845.0,36449.0,37858.0,38924.0,41170.0,40379.0,1500.0,2000.0,2000.0,3200.0,0.0,1700.0,1,38437.5,1733.3333333333333,0.04509367777965668,2,2,0.6666666666666666,21-30,low
18431,50000.0,female,university,single,24,0,0,0,0,0,0,54519.0,53638.0,53676.0,51786.0,34919.0,33571.0,2000.0,2880.0,1950.0,1050.0,1010.0,1220.0,0,47018.166666666664,1685.0,0.03583644967477802,0,0,0.0,21-30,low
18432,30000.0,female,high_school,married,25,0,0,0,0,0,0,26277.0,25896.0,27460.0,27735.0,27711.0,28643.0,2000.0,2000.0,2000.0,2000.0,1500.0,1500.0,0,27287.0,1833.3333333333333,0.06718459884686798,0,0,0.0,21-30,low
18433,250000.0,female,high_school,married,27,2,3,2,2,0,0,324204.0,308506.0,294198.0,278964.0,270046.0,265787.0,5000.0,6000.0,5000.0,9600.0,14000.0,14000.0,0,290284.1666666667,8933.333333333334,0.03077433627048345,4,3,1.5,21-30,high
18434,70000.0,female,graduate_school,married,23,-1,-1,-2,-2,-2,-2,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,500.0,0.0,0.0,0,-1,-1.6666666666666667,21-30,low
18435,150000.0,female,university,single,23,-1,-1,-1,0,0,0,330.0,330.0,63917.0,59865.0,59258.0,57924.0,330.0,63917.0,2100.0,2100.0,2200.0,2200.0,0,40270.666666666664,12141.166666666666,0.3014816041054505,0,0,-0.5,21-30,medium
18436,320000.0,female,graduate_school,single,25,0,0,0,0,0,0,179893.0,183466.0,187397.0,187999.0,191388.0,40940.0,6558.0,7254.0,4308.0,4274.0,1296.0,1017.0,0,161847.16666666666,4117.833333333333,0.02544257014547585,0,0,0.0,21-30,high
18437,80000.0,female,others,single,25,0,0,0,0,0,-2,11521.0,5219.0,4560.0,5450.0,0.0,0.0,1500.0,2000.0,1000.0,0.0,0.0,0.0,0,4458.333333333333,750.0,0.16818657497383765,0,0,-0.3333333333333333,21-30,low
18438,30000.0,female,high_school,single,26,1,2,2,2,2,2,11167.0,13281.0,13773.0,14647.0,14713.0,14337.0,2600.0,1000.0,1400.0,600.0,0.0,700.0,1,13653.0,1050.0,0.07690054196572434,6,2,1.8333333333333333,21-30,low
18439,50000.0,female,graduate_school,single,23,0,0,0,0,-1,-1,47160.0,51034.0,50204.0,44580.0,4712.0,3914.0,5000.0,4000.0,1010.0,5504.0,5500.0,5000.0,0,33600.666666666664,4335.666666666667,0.12903129805069194,0,0,-0.3333333333333333,21-30,low
18440,30000.0,female,high_school,single,23,0,0,0,0,0,0,33171.0,32678.0,32218.0,31963.0,30942.0,29945.0,1524.0,1537.0,1755.0,1207.0,1076.0,1188.0,0,31819.5,1381.1666666666667,0.043404932878699794,0,0,0.0,21-30,low
18441,20000.0,female,university,single,23,0,0,0,-2,-2,-2,8936.0,9700.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0,3106.0,166.66666666666666,0.05364231305653899,0,0,-1.0,21-30,low
18442,200000.0,female,university,married,25,0,0,0,0,0,0,108174.0,111378.0,113751.0,110828.0,110592.0,103734.0,5000.0,4200.0,3820.0,4000.0,3760.0,4006.0,1,109742.83333333333,4131.0,0.037642206168000326,0,0,0.0,21-30,medium
18443,20000.0,female,university,single,22,0,0,0,0,2,2,12932.0,13940.0,14654.0,16712.0,16149.0,18112.0,1532.0,1246.0,2304.0,0.0,2390.0,634.0,1,15416.5,1351.0,0.08762769580022702,2,2,0.6666666666666666,21-30,low
18444,100000.0,female,university,single,24,2,3,2,0,0,0,84098.0,83160.0,81265.0,83012.0,84933.0,94362.0,1000.0,0.0,3100.0,3300.0,11000.0,0.0,1,85138.33333333333,3066.6666666666665,0.03601938782701297,3,3,1.1666666666666667,21-30,low
18445,20000.0,female,graduate_school,single,26,1,2,2,2,2,2,18194.0,19043.0,18451.0,19961.0,19229.0,19694.0,1446.0,0.0,1956.0,0.0,651.0,0.0,1,19095.333333333332,675.5,0.03537328282916442,6,2,1.8333333333333333,21-30,low
18446,130000.0,female,university,single,24,0,0,0,0,0,0,10071.0,50961.0,44362.0,43359.0,39010.0,36546.0,46034.0,1800.0,1659.0,1200.0,1150.0,1158.0,0,37384.833333333336,8833.5,0.23627933932193565,0,0,0.0,21-30,medium
18447,50000.0,female,others,single,24,0,0,0,0,0,0,42207.0,43517.0,44330.0,45404.0,46363.0,47630.0,2000.0,1800.0,1800.0,1700.0,2000.0,3700.0,0,44908.5,2166.6666666666665,0.048245174554752704,0,0,0.0,21-30,low
18448,200000.0,female,others,married,25,0,0,0,0,0,0,149886.0,140541.0,96253.0,76131.0,37282.0,24421.0,5388.0,3300.0,2124.0,912.0,1000.0,10847.0,1,87419.0,3928.5,0.044938229238160605,0,0,0.0,21-30,medium
18449,20000.0,female,university,married,25,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,1,-1.5,21-30,low
18450,20000.0,female,university,married,26,1,2,0,0,0,0,7072.0,1514.0,1898.0,2558.0,2498.0,4074.0,2.0,1198.0,1500.0,500.0,2000.0,0.0,0,3269.0,866.6666666666666,0.26503567787971455,2,2,0.5,21-30,low
18451,100000.0,female,graduate_school,single,26,1,2,2,2,0,-1,3144.0,2949.0,4480.0,764.0,528.0,933.0,0.0,1795.0,0.0,13.0,933.0,3000.0,0,2133.0,956.8333333333334,0.4483755076538582,4,2,1.0,21-30,low
18452,170000.0,female,university,single,24,0,0,0,0,0,0,64142.0,54347.0,55677.0,59096.0,50536.0,15851.0,3000.0,3000.0,5000.0,10000.0,5000.0,6000.0,0,49941.5,5333.333333333333,0.10678947456241343,0,0,0.0,21-30,medium
18453,80000.0,female,graduate_school,single,22,0,0,0,0,0,0,48305.0,48823.0,41495.0,36733.0,27692.0,27872.0,1739.0,1701.0,1439.0,980.0,1005.0,1216.0,0,38486.666666666664,1346.6666666666667,0.034989563756354855,0,0,0.0,21-30,low
18454,130000.0,female,graduate_school,single,26,-2,-2,-2,-2,-2,-2,1815.0,3520.0,727.0,-173.0,-173.0,-173.0,3532.0,857.0,1000.0,0.0,0.0,0.0,1,923.8333333333334,898.1666666666666,0.9711659758515047,0,-2,-2.0,21-30,medium
18455,50000.0,female,high_school,married,26,2,2,2,0,0,0,50002.0,51190.0,47959.0,49099.0,28540.0,29114.0,2330.0,0.0,2470.0,1215.0,1231.0,1000.0,1,42650.666666666664,1374.3333333333333,0.032222265640264154,3,2,1.0,21-30,low
18456,280000.0,female,university,single,26,0,0,0,0,0,0,25989.0,27052.0,28111.0,29138.0,29852.0,30717.0,1800.0,1800.0,1800.0,1500.0,1500.0,1500.0,0,28476.5,1650.0,0.057940479325783514,0,0,0.0,21-30,high
18457,130000.0,female,university,single,27,-1,-1,-1,-1,0,0,3359.0,-191.0,191.0,2898.0,4728.0,5149.0,0.0,382.0,2898.0,1900.0,500.0,500.0,0,2689.0,1030.0,0.3828996282527881,0,0,-0.6666666666666666,21-30,medium
18458,150000.0,female,university,married,27,-1,-1,-1,-1,-1,-2,9377.0,11908.0,-5132.0,20710.0,0.0,0.0,11908.0,3038.0,42429.0,0.0,0.0,53867.0,0,6143.833333333333,18540.333333333332,3.0172231413924977,0,-1,-1.1666666666666667,21-30,medium
18459,130000.0,female,graduate_school,single,23,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,1250.0,0.0,0.0,0.0,0.0,1250.0,0.0,0,208.33333333333334,208.33333333333334,0.9952229299363057,0,-2,-2.0,21-30,medium
18460,30000.0,female,university,single,23,0,0,2,0,0,0,20194.0,24860.0,24180.0,25467.0,26241.0,30637.0,5000.0,0.0,2000.0,1500.0,5000.0,2528.0,0,25263.166666666668,2671.3333333333335,0.10573605567833229,1,2,0.3333333333333333,21-30,low
18461,50000.0,female,graduate_school,single,23,0,0,0,0,0,0,50933.0,50906.0,48560.0,49826.0,34318.0,19884.0,2400.0,2500.0,2608.0,700.0,3381.0,0.0,0,42404.5,1931.5,0.04554833689026188,0,0,0.0,21-30,low
18462,120000.0,female,university,single,24,0,0,0,0,0,0,89240.0,87970.0,82837.0,73297.0,73084.0,68697.0,8000.0,3500.0,3500.0,3000.0,3000.0,3000.0,0,79187.5,4000.0,0.05051238500539851,0,0,0.0,21-30,medium
18463,30000.0,female,university,single,24,0,0,0,2,0,0,28218.0,28704.0,30428.0,28914.0,29357.0,29955.0,2000.0,3600.0,0.0,1200.0,1200.0,1300.0,0,29262.666666666668,1550.0,0.05296670501532048,1,2,0.3333333333333333,21-30,low
18464,80000.0,female,university,single,25,0,0,0,0,0,0,69816.0,71257.0,72812.0,74305.0,75872.0,77554.0,2600.0,2700.0,2700.0,2800.0,2900.0,4300.0,0,73602.66666666667,3000.0,0.04075883900711468,0,0,0.0,21-30,low
18465,80000.0,female,graduate_school,single,23,-1,-1,-2,-2,-1,-1,1178.0,2550.0,182.0,-2194.0,2188.0,6424.0,2550.0,1026.0,1350.0,4382.0,6443.0,5438.0,0,1721.3333333333333,3531.5,2.0504161021869556,0,-1,-1.3333333333333333,21-30,low
18466,20000.0,female,graduate_school,single,23,0,0,0,0,0,0,15781.0,20124.0,19423.0,20140.0,19991.0,20079.0,5000.0,2000.0,1500.0,1000.0,600.0,1000.0,1,19256.333333333332,1850.0,0.09606729903759607,0,0,0.0,21-30,low
18467,80000.0,female,high_school,married,23,-1,-1,-1,-1,-1,-1,333.0,333.0,333.0,333.0,0.0,75.0,333.0,333.0,333.0,0.0,75.0,0.0,0,234.5,179.0,0.7600849256900213,0,-1,-1.0,21-30,low
18468,30000.0,female,university,married,27,2,0,0,2,0,0,25243.0,26261.0,29038.0,28289.0,28543.0,30544.0,1730.0,3500.0,0.0,1011.0,2450.0,0.0,0,27986.333333333332,1448.5,0.05175555608489555,2,2,0.6666666666666666,21-30,low
18469,120000.0,female,graduate_school,single,26,-1,-1,-1,-1,-1,-1,6500.0,4899.0,6500.0,6825.0,5635.0,2833.0,4899.0,6500.0,6825.0,5635.0,5497.0,7921.0,0,5532.0,6212.833333333333,1.122868847520935,0,-1,-1.0,21-30,medium
18470,110000.0,female,graduate_school,single,26,0,0,0,0,-2,-2,104804.0,107979.0,93600.0,0.0,0.0,0.0,4988.0,1872.0,0.0,0.0,0.0,0.0,0,51063.833333333336,1143.3333333333333,0.02238983775527189,0,0,-0.6666666666666666,21-30,medium
18471,70000.0,female,graduate_school,single,25,0,0,0,0,0,0,64822.0,61851.0,62007.0,38391.0,38996.0,39819.0,2502.0,2075.0,2000.0,1541.0,1600.0,2000.0,0,50981.0,1953.0,0.03830763798987878,0,0,0.0,21-30,low
18472,300000.0,female,graduate_school,single,25,1,-1,-1,-1,-1,-1,0.0,9048.0,4040.0,0.0,1092.0,1681.0,9048.0,4040.0,0.0,1092.0,1681.0,0.0,0,2643.5,2643.5,0.9996218566836831,1,1,-0.6666666666666666,21-30,high
18473,160000.0,female,university,single,25,-1,-1,0,0,0,0,5536.0,15041.0,15877.0,12311.0,16270.0,7922.0,15046.0,4055.0,6000.0,7000.0,3000.0,1324.0,0,12159.5,6070.833333333333,0.4992256349108452,0,0,-0.3333333333333333,21-30,medium
18474,150000.0,female,university,single,25,0,0,0,0,0,0,44552.0,43702.0,44798.0,44280.0,38006.0,32978.0,2022.0,2118.0,1800.0,1300.0,1300.0,1300.0,0,41386.0,1640.0,0.03962596950733322,0,0,0.0,21-30,medium
18475,210000.0,female,university,married,47,-1,-1,-1,-1,-1,-1,2295.0,561.0,2607.0,3586.0,3676.0,4095.0,566.0,2617.0,3591.0,3680.0,4095.0,8699.0,1,2803.3333333333335,3874.6666666666665,1.381671223107096,0,-1,-1.0,41-50,high
18476,20000.0,female,university,single,26,0,0,0,0,0,0,16976.0,17687.0,18894.0,19693.0,19894.0,3473.0,1300.0,1500.0,1250.0,451.0,160.0,69.0,0,16102.833333333334,788.3333333333334,0.048953147801248154,0,0,0.0,21-30,low
18477,240000.0,female,university,single,26,0,0,0,0,0,0,150886.0,141315.0,128940.0,124226.0,113133.0,113966.0,6537.0,6349.0,5834.0,3870.0,4000.0,3825.0,0,128744.33333333333,5069.166666666667,0.039373595418345265,0,0,0.0,21-30,high
18478,60000.0,female,university,single,25,-1,-1,0,0,0,0,995.0,7348.0,7242.0,6682.0,6223.0,7007.0,7353.0,2007.0,2011.0,2005.0,3003.0,3005.0,0,5916.166666666667,3230.6666666666665,0.545982029687632,0,0,-0.3333333333333333,21-30,low
18479,20000.0,female,university,single,25,0,0,2,2,2,2,7712.0,14042.0,14371.0,17963.0,17185.0,16638.0,6742.0,1100.0,4100.0,6.0,2000.0,0.0,0,14651.833333333334,2324.6666666666665,0.15864963545161911,4,2,1.3333333333333333,21-30,low
18480,130000.0,female,university,single,25,1,2,0,0,0,0,136963.0,133293.0,133207.0,131578.0,101612.0,101650.0,0.0,6867.0,5660.0,3800.0,3677.0,3620.0,0,123050.5,3937.3333333333335,0.03199744280511277,2,2,0.5,21-30,medium
18481,330000.0,female,university,married,25,0,-1,0,0,0,0,118053.0,197622.0,25664.0,9461.0,6407.0,15791.0,198842.0,25000.0,9004.0,6000.0,15000.0,6000.0,0,62166.333333333336,43307.666666666664,0.696630599135666,0,0,-0.16666666666666666,21-30,high
18482,50000.0,female,graduate_school,married,25,0,0,0,0,0,-2,48294.0,48993.0,50702.0,49663.0,0.0,0.0,1805.0,2514.0,2475.0,0.0,0.0,0.0,1,32942.0,1132.3333333333333,0.03437250199840128,0,0,-0.3333333333333333,21-30,low
18483,110000.0,female,graduate_school,single,24,0,0,0,0,0,0,67729.0,64388.0,63447.0,65394.0,66810.0,68732.0,3000.0,3000.0,3000.0,2500.0,3000.0,4000.0,0,66083.33333333333,3083.3333333333335,0.0466575537318477,0,0,0.0,21-30,medium
18484,50000.0,female,high_school,married,24,0,0,0,0,0,0,44742.0,45737.0,46814.0,47978.0,48733.0,50241.0,1737.0,1814.0,1978.0,1733.0,2241.0,1700.0,0,47374.166666666664,1867.1666666666667,0.039412350352329456,0,0,0.0,21-30,low
18485,90000.0,female,university,single,24,0,0,-2,-2,-2,-2,24179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4029.8333333333335,0.0,0.0,0,0,-1.3333333333333333,21-30,low
18486,130000.0,female,university,single,26,0,0,0,2,2,2,131336.0,123443.0,132517.0,133747.0,134230.0,131986.0,6000.0,12600.0,4900.0,5105.0,0.0,5050.0,0,131209.83333333334,5609.166666666667,0.04274926485998996,3,2,1.0,21-30,medium
18487,150000.0,female,high_school,married,26,0,0,0,0,0,-2,92802.0,91166.0,99655.0,100000.0,0.0,0.0,7500.0,10000.0,2000.0,0.0,0.0,0.0,0,63937.166666666664,3250.0,0.05083035954007648,0,0,-0.3333333333333333,21-30,medium
18488,140000.0,female,university,single,27,-1,-1,-2,-2,-2,-2,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,85.83333333333333,0.0,0.0,0,-1,-1.6666666666666667,21-30,medium
18489,150000.0,female,university,single,24,0,0,0,0,0,0,143212.0,137963.0,139520.0,99814.0,100810.0,103233.0,5500.0,5500.0,4500.0,3500.0,4000.0,4000.0,0,120758.66666666667,4500.0,0.037264097560167714,0,0,0.0,21-30,medium
18490,50000.0,female,university,single,26,2,0,0,0,-1,-1,48510.0,48217.0,25192.0,15741.0,3041.0,0.0,1800.0,3000.0,1000.0,3041.0,0.0,0.0,1,23450.166666666668,1473.5,0.06283269489080145,1,2,0.0,21-30,low
18491,40000.0,female,graduate_school,single,26,0,0,0,0,-1,-1,6223.0,7944.0,8961.0,3090.0,390.0,795.0,2000.0,1196.0,1000.0,1950.0,795.0,1170.0,1,4567.166666666667,1351.8333333333333,0.2959246962676493,0,0,-0.3333333333333333,21-30,low
18492,170000.0,female,university,single,27,0,0,0,0,0,0,164646.0,162671.0,166202.0,161973.0,167201.0,161327.0,7200.0,7500.0,6000.0,10000.0,7000.0,16000.0,0,164003.33333333334,8950.0,0.05457172879578385,0,0,0.0,21-30,medium
18493,60000.0,female,university,single,24,-1,2,-1,0,0,0,3485.0,2488.0,20956.0,22462.0,21476.0,23164.0,0.0,24419.0,2018.0,15000.0,2000.0,2000.0,0,15671.833333333334,7572.833333333333,0.48318215170624323,1,2,0.0,21-30,low
18494,200000.0,female,university,single,25,-2,-2,-2,-2,-2,-2,0.0,169.0,1192.0,1599.0,0.0,0.0,169.0,1192.0,1599.0,0.0,0.0,0.0,0,493.3333333333333,493.3333333333333,0.9979770734996628,0,-2,-2.0,21-30,medium
18495,80000.0,female,graduate_school,single,25,1,-1,0,0,0,0,-51.0,68779.0,70239.0,72556.0,75372.0,75406.0,72500.0,2564.0,3500.0,4000.0,3000.0,3101.0,0,60383.5,14777.5,0.24472339756063227,1,1,0.0,21-30,low
